x1,x2,x3,x4,x5
3.0595880437312015,3.07593125530072,3.1261783467617787,2.8695699370628107,2.5853906649958
3.3426200095166507,2.5078569499606207,2.2695800914377418,2.5829472906151847,3.067997877923454
3.20456457410944,3.055078486665898,4.0042659597169195,3.6295272388582682,3.0075478501640722
3.035702961630723,3.251306499238322,2.977247806461959,3.2567086932255735,3.3287005415760937
3.3442074921450398,3.391622815668033,2.6575600192300257,2.9211738706873653,2.7622047566373564
3.009782776153843,2.9354893559409656,3.3723948787865887,2.7093536571089993,2.8322026613373845
3.2351949993991145,2.8298435239578006,3.2283099379376505,3.702217189487331,3.2764109910848163
2.5460006458439546,2.794648584050215,3.1001718766956534,3.124282017685942,3.107714739483385
2.890966237373928,3.0893640140548513,2.9813655613203345,3.1901504351090573,2.8843293567411394
3.03984125148304,2.515621576025504,2.8847086995124442,3.1456031308252816,3.172382632373821
2.705866244883187,3.542436298767659,2.5583569599240903,3.027710350034314,3.0551676508796404
2.8232644654313237,2.6478620943121807,2.691910295366585,2.1906811062567373,1.6886125962797092
2.896021961901455,3.1197950616295063,2.4816726270151603,3.0897228103708505,3.440650437881998
3.0072546442996675,2.463503220384311,3.157304826747292,2.8862450455337423,2.967376647611349
3.3027844774840975,2.8720214854534816,2.7765797366838436,2.7787132158234265,2.8012636828937
3.210083312187833,3.0560970717846443,2.3471763928677216,3.266354417452711,2.9492547051739813
3.7220941457018784,3.3003573814798934,3.124706719844729,3.057825458550693,2.9763698356357
2.891083246955811,3.099170337025557,2.612579326730696,2.9933759793380186,2.540293834144137
3.02389883271136,3.059432236034388,3.3480516178689435,2.7231287558593102,2.611877873479954
3.5444415074023383,3.009935399871122,3.4306707811513046,2.803635434561936,3.088268755072843
2.3312267060331187,2.6237376131201877,2.9332105535371524,2.8421765658315588,3.160769356713696
2.3872303622861195,2.93685741959067,3.360981730333639,2.9702894892651197,3.159236907491516
2.9715112119490925,2.9057676973282063,3.6696061892528435,2.772426528611472,3.17505482088802
2.696048274943455,2.7537438028625467,3.3783792097330982,2.9188000900131494,2.6923174871841513
3.0416188166814657,2.8132010789761304,3.149548028880993,2.864257481734266,3.3776335946679437
3.448096834467595,2.860989952137847,3.177960450192194,3.145799496102361,2.7396795271959107
2.800155227953952,2.9467993417877847,2.792372264493352,2.286215711066612,3.330264562120762
2.545280196898798,3.1162193427537375,2.1490117148015977,2.4459435317743345,2.8843690045848525
3.6118284158049176,2.790545853872636,3.297763648103683,3.086145141210891,3.0208212205485006
2.7494314147229373,3.399572305312966,2.77085625405012,3.2718024432570827,2.8156220534104346
3.0641788599194686,2.375640685484189,3.1462628820321976,3.8916215719364864,2.293147985464684
3.191070271603321,2.172911881955134,3.461884408814184,2.8848560470941402,3.1975290705066923
3.1051323359291922,2.911921017288166,2.841709090865443,3.0359437912022194,2.8882224017905602
3.2444448197668807,2.7381542800204395,3.3209653374123413,3.3340532157194507,2.8887061220597294
3.1721921278036103,2.7631317806901694,2.4895346009632005,2.8054566769291975,3.369158105248287
2.7795540177883127,3.1038014951634176,2.9297342421839603,2.879670958663757,2.872686091861017
2.473608869180617,2.688412587825863,2.890204257877777,3.113695270246517,2.9217896684797537
2.7835812803398383,2.4721430956757184,2.978535052725968,3.180435724787021,2.6045714455845292
2.811994175106421,3.0518536701305323,2.9814598779088906,3.2265412500382613,4.056373081592473
2.8585365629626205,3.2449033553269633,3.0194789409485314,2.844896675382117,2.341449951798694
2.5684101721222192,2.576194060575957,2.471387224080748,3.1317498610710834,2.8103030777564597
2.9927179241087134,2.8860616965360473,2.67726473623186,3.1003379032783807,2.7197480728860626
2.6517391602726867,2.937929967110019,2.852998171224113,3.439580545418369,3.02207148059308
3.130449250783003,3.4245593927942917,2.829978165847971,2.715538724926249,2.790036023771311
3.3050234599978396,3.427351873313125,2.9980050781909795,2.0852210976605052,2.9678080383588386
2.831772096317084,3.38160032425498,3.3768022782392313,3.2941655686860187,2.8731925041681987
3.161924259483824,3.247018099909456,3.1702272965330174,2.910173840216661,3.0104214738665855
2.9017753923574725,2.87906037662464,3.0492231018903224,2.6384059135591054,2.6994007761184067
2.272828383337669,3.2317894379407255,3.0412825990170296,3.1513436621030615,2.8667915205172863
3.381598487968437,2.9840962827581357,3.106945204342352,2.0563005408795245,2.6746003930226974
3.1878752353288036,3.3230915585761114,2.727133465043797,2.771151732014872,3.296011596145479
2.922040581166318,3.1687347116568825,3.7783269775887964,2.876293914795689,3.086288850584808
3.335813437069923,3.350424094323339,2.8678582688898357,2.7389467454789402,3.849676301135744
3.556843020835493,2.220862272964502,3.8120478284213,2.9367052180562156,2.8926693935999572
3.3736617683985735,2.908058302591283,2.50292787738552,2.60196884815359,3.2070920601237805
2.985003047101857,2.579937149062771,3.218016532397971,2.7984157167399553,2.9760371702563098
3.262430835231665,2.858582278321767,3.125647146263991,2.6778004611177146,3.4225046491890048
2.9374273829239073,3.157393936836766,2.5520224760076706,3.1278879140039044,2.7396834435972375
2.9106285562367504,2.8505194659198505,2.775635032907104,3.1940079265352406,3.0240321842475875
2.6192615948828326,2.671855263183476,2.902451236288554,3.1248564402264325,2.9837612967076486
2.6309839339581096,3.2835263103722534,2.6423333165306904,2.823550539900044,3.3316975487083784
3.5154501084358944,2.933189921527567,2.759427008288953,2.9649247521343467,3.006780184292226
2.8909732126858003,3.2566931122849594,2.7046964880049376,2.9232558565266133,2.6523063717547526
2.932039644832447,3.1447208804604223,2.857060008649689,2.9927567298300195,2.840795713450735
3.0631191749722033,3.126169745446988,3.545081749621202,2.9831698510736224,3.453846976972638
2.772558524952236,2.937958912653027,2.438432834811688,3.1111536619473474,3.1104852064633097
3.3882616456918684,2.941143447373545,2.5340802022517193,3.127614849396196,3.14521069814971
2.159166059515943,2.9046604446657467,3.139941997426673,3.035565021401893,2.9074874530095776
3.2087767711861432,2.907685108792293,3.034761533508814,3.178011773803622,2.184628749160381
2.797846639424671,3.63479436831095,3.1905342812650668,3.3338605728440838,3.0627402828304193
2.819795325374055,2.9257318834420536,3.0329254550624216,3.2240777889078704,3.2019982883896705
2.904758981941192,2.738736394844177,3.4650916312091926,2.995981133213114,2.926516172316117
3.088569479396477,2.7542403558905075,2.7615652525217156,3.283822861079856,2.737549734563092
3.682386544927439,2.6968242941325853,3.2268892335031722,2.6826133028424737,3.3813041550848286
2.7790199567814393,2.736300511394668,3.105218487978637,2.5506781481221186,2.7854696431809147
3.1003121762044663,2.5725806089070704,2.658309895005302,3.5655463599086303,2.586183146733063
3.039133804933129,2.6257483980762566,3.5756761751617248,2.79073523469589,2.4962149097037716
3.096031899580392,2.6705570959315947,3.329501636033792,3.1277375003276764,2.6363928051044425
3.246126240536127,3.7374228622530574,2.9274792703787824,2.7849592242047794,2.2787065882122315
2.9254191616438674,2.8698806151566085,2.804861538870173,3.0026324587928275,3.2316717607899763
2.992249222174651,3.7331685184025845,3.3269114074631405,2.543538933686297,3.431192496015072
2.6053866247924002,3.365316055985918,2.391534546473304,3.1503355177107286,2.8360471756540333
2.9937044657040612,3.198384950405787,3.7119948732218653,3.2497221130282963,3.3810976423234864
3.4946768948828746,2.5875311565597405,2.856299794766687,2.7674207674290625,3.093438107940149
2.866398499235279,2.687176897144671,3.24575764668262,3.5765285744928867,2.8039888924984515
3.5926017770390772,2.8341984280896524,2.868071105104331,2.783427478778442,2.552580059882376
3.0824461166678243,3.297220993225512,3.4607923318566414,2.078955363505028,2.3332122841483898
3.0266941715816174,2.2675461766681577,2.9305473662792085,2.863971548341272,2.8483370167599076
2.7958903223671894,3.133476372855628,2.7948265303715067,2.7340859068631707,2.695180044375659
3.1380480133835182,3.241148916013714,2.1725879388290457,3.7733554962711557,2.4868694335890127
3.087846396946193,2.983162666710534,2.780888252301578,3.085192842306019,3.8471289897572425
2.672603727287117,3.727678489474104,3.426547452836807,2.995868106832028,2.9218780821727828
3.404851891094563,3.0686071194223157,2.9592409739613688,2.533401629570352,3.33224196180272
2.4863589097542453,3.487071785186695,3.2116974604930193,2.79382601267109,3.3338038661933993
2.995453913985565,3.311643918810213,2.3345146152014484,2.805697773368076,3.83802661966174
2.9005546317062834,3.3381050286104674,3.218869930110288,3.156048946191583,3.204109807972009
3.263677374074862,3.324827705771232,3.3622973007829264,2.8974606749211804,2.7047935788801682
3.592602427982837,2.971320427872989,2.732235991522318,3.549271397279125,2.423321354321529
3.0515421316511437,3.1539967315858966,2.8115196342247653,3.458667673334716,3.341332040704309
2.3131171081805926,3.6751485442594243,3.1874320823912883,3.04194483331983,3.062957985847786
